,Date,Machine_ID,Assembly_Line_No,Coolant_Temperature,Hydraulic_Oil_Temperature,Spindle_Bearing_Temperature,Spindle_Vibration,Tool_Vibration,Voltage,Torque,Downtime,Hydraulic_Pressure,Coolant_Pressure,Air_System_Pressure,Cutting,Spindle_Speed
1222,2022-03-13,Makino-L2-Unit1-2015,Shopfloor-L2,11.9,50.6,36.8,1.025,21.295,289.0,22.08660652,No_Machine_Failure,12853695.4,316480.5,655967.5,2970.0,360.2
1223,2022-03-13,Makino-L1-Unit1-2013,Shopfloor-L1,24.8,50.2,36.5,1.037,23.053,389.0,26.8097939,Machine_Failure,6344000.0,441892.4,680576.9,3670.0,296.8
1224,2022-03-13,Makino-L1-Unit1-2013,Shopfloor-L1,22.3,48.8,33.2,0.988,30.315,380.0,26.78572631,Machine_Failure,5270000.0,442088.4,675756.7,3610.0,297.0
1225,2022-03-13,Makino-L2-Unit1-2015,Shopfloor-L2,13.3,47.8,32.8,1.29,21.695,360.0,26.98101051,Machine_Failure,5245000.0,440104.6,738695.6,2630.0,294.9
1226,2022-03-13,Makino-L2-Unit1-2015,Shopfloor-L2,16.9,50.9,34.6,1.273,17.487,384.0,26.96881708,Machine_Failure,5250000.0,686394.4,650334.3,2370.0,295.0
1227,2022-03-13,Makino-L1-Unit1-2013,Shopfloor-L1,10.5,47.5,41.4,0.594,37.029,365.0,26.98253547,Machine_Failure,9217000.0,683941.3,637166.9,2300.0,294.9
1228,2022-03-13,Makino-L1-Unit1-2013,Shopfloor-L1,23.4,46.9,34.7,0.534,28.486,368.0,26.78121844,Machine_Failure,5425000.0,442270.9,717957.3,3690.0,297.1
1229,2022-03-14,Makino-L1-Unit1-2013,Shopfloor-L1,28.7,47.9,33.4,1.29,20.532,364.0,14.20288973,Machine_Failure,6270000.0,440687.2,636544.3,2570.0,298.6
1230,2022-03-14,Makino-L2-Unit1-2015,Shopfloor-L2,9.9,54.0,37.8,1.21,22.237,378.0,32.37045571,No_Machine_Failure,14591400.8,541994.6,688197.8,2990.0,221.2
1231,2022-03-14,Makino-L1-Unit1-2013,Shopfloor-L1,24.1,45.7,36.0,0.774,33.443,333.0,32.51929855,No_Machine_Failure,12046793.2,541791.0,667424.9,3000.0,270.0
1232,2022-03-14,Makino-L1-Unit1-2013,Shopfloor-L1,29.8,48.6,36.6,0.874,35.217,422.0,15.1197393,Machine_Failure,7578000.0,441019.3,612438.5,2650.0,425.5
1233,2022-03-14,Makino-L1-Unit1-2013,Shopfloor-L1,26.0,54.4,31.5,1.279,25.336,249.0,30.00452517,Machine_Failure,7416000.0,398539.5,660159.4,3590.0,460.2
1234,2022-03-14,Makino-L3-Unit1-2015,Shopfloor-L3,24.4,48.9,32.8,1.599,26.283,299.0,17.89931102,Machine_Failure,9231000.0,441576.7,547137.5,2690.0,390.5
1235,2022-03-14,Makino-L1-Unit1-2013,Shopfloor-L1,23.2,47.1,37.9,1.178,27.57,406.0,21.1867927,No_Machine_Failure,10259259.8,310598.2,605853.4,3020.0,336.8
1236,2022-03-14,Makino-L1-Unit1-2013,Shopfloor-L1,10.6,50.3,34.4,1.188,28.642,358.0,35.58033366,No_Machine_Failure,11142419.2,541694.8,688273.0,2920.0,235.9
1237,2022-03-14,Makino-L3-Unit1-2015,Shopfloor-L3,30.3,44.8,36.6,1.153,27.163,332.0,16.96410507,Machine_Failure,8740000.0,441552.1,648571.8,2430.0,346.7
1238,2022-03-14,Makino-L2-Unit1-2015,Shopfloor-L2,25.6,47.5,35.9,1.231,19.922,378.0,26.85352683,Machine_Failure,15239000.0,441306.6,719210.8,3910.0,341.7
1239,2022-03-14,Makino-L1-Unit1-2013,Shopfloor-L1,11.9,52.7,33.6,1.272,26.156,327.0,30.51400825,No_Machine_Failure,13565273.3,541217.6,663823.9,1910.0,237.8
1240,2022-03-14,Makino-L3-Unit1-2015,Shopfloor-L3,8.7,59.5,38.5,0.912,22.254,396.0,35.5812209,No_Machine_Failure,12806108.2,542158.5,563777.0,3060.0,320.0
1241,2022-03-14,Makino-L3-Unit1-2015,Shopfloor-L3,26.4,47.6,40.2,1.133,20.929,297.0,16.44955444,Machine_Failure,9833000.0,441582.3,648744.6,2380.0,460.2
1242,2022-03-14,Makino-L2-Unit1-2015,Shopfloor-L2,28.7,48.1,33.3,0.718,29.231,334.0,26.96577045,Machine_Failure,7724000.0,486086.2,609696.6,3910.0,425.5
1243,2022-03-14,Makino-L1-Unit1-2013,Shopfloor-L1,27.0,41.0,30.9,0.753,25.248,297.0,16.44955444,Machine_Failure,6435000.0,686394.4,653084.9,3490.0,298.6
1244,2022-03-14,Makino-L1-Unit1-2013,Shopfloor-L1,26.4,51.8,35.9,0.539,23.917,354.0,15.90071615,Machine_Failure,7149000.0,683941.3,577840.9,3590.0,466.0
1245,2022-03-14,Makino-L3-Unit1-2015,Shopfloor-L3,25.6,41.9,36.7,0.559,42.693,253.0,17.89931102,Machine_Failure,9082000.0,456685.4,623314.3,3930.0,365.8
1246,2022-03-14,Makino-L1-Unit1-2013,Shopfloor-L1,26.4,44.4,32.3,0.528,5.892,333.0,30.09911103,Machine_Failure,7113000.0,398207.4,636974.3,2430.0,365.8
1247,2022-03-14,Makino-L2-Unit1-2015,Shopfloor-L2,30.3,50.7,33.7,0.809,23.923,351.0,15.1197393,Machine_Failure,9139000.0,656033.2,659854.4,3550.0,443.4
1248,2022-03-14,Makino-L3-Unit1-2015,Shopfloor-L3,24.1,42.7,33.1,1.144,19.802,353.0,32.51929855,No_Machine_Failure,16028883.6,540716.4,644508.0,2020.0,360.9
1249,2022-03-14,Makino-L1-Unit1-2013,Shopfloor-L1,24.4,49.6,23.2,0.822,17.75,330.0,27.15442808,Machine_Failure,9774000.0,438142.7,659813.4,3490.0,443.4
1250,2022-03-14,Makino-L2-Unit1-2015,Shopfloor-L2,27.0,50.0,37.8,1.67,34.018,395.0,14.20288973,Machine_Failure,12186000.0,440777.5,625691.2,2590.0,443.4
1251,2022-03-14,Makino-L2-Unit1-2015,Shopfloor-L2,25.6,49.7,44.9,0.184,32.345,404.0,15.90071615,Machine_Failure,5446000.0,406991.9,665472.0,2490.0,442.1
1252,2022-03-14,Makino-L1-Unit1-2013,Shopfloor-L1,27.0,55.2,32.2,0.959,30.659,413.0,26.91711773,Machine_Failure,9053000.0,440822.7,651839.8,2570.0,466.0
1253,2022-03-14,Makino-L3-Unit1-2015,Shopfloor-L3,24.1,44.8,35.4,1.899,21.619,375.0,35.5812209,No_Machine_Failure,14159958.4,310598.2,622001.0,1950.0,295.4
1254,2022-03-14,Makino-L1-Unit1-2013,Shopfloor-L1,24.1,52.1,40.5,0.663,22.424,348.0,32.37045571,No_Machine_Failure,12630201.6,316480.5,595695.9,2910.0,307.3
1255,2022-03-14,Makino-L3-Unit1-2015,Shopfloor-L3,24.1,49.8,32.9,0.886,32.702,272.0,35.58033366,No_Machine_Failure,9973620.8,305345.1,617005.0,3150.0,320.0
1256,2022-03-14,Makino-L1-Unit1-2013,Shopfloor-L1,26.4,45.8,29.4,1.45,16.633,299.0,29.754461016666667,Machine_Failure,9468000.0,441886.5,690536.0,2490.0,296.6
1257,2022-03-14,Makino-L1-Unit1-2013,Shopfloor-L1,24.4,45.5,35.6,0.647,29.1,363.0,26.827873,Machine_Failure,6548000.0,441670.5,607662.1,2370.0,296.6
1258,2022-03-14,Makino-L1-Unit1-2013,Shopfloor-L1,29.8,50.7,36.4,0.924,21.823,458.0,16.96410507,Machine_Failure,7117000.0,426046.2,672905.1,2510.0,365.8
1259,2022-03-14,Makino-L3-Unit1-2015,Shopfloor-L3,24.0,56.0,30.1,0.657,38.947,364.0,33.92336502,No_Machine_Failure,14372520.2,539459.8,667854.0,2020.0,295.4
1260,2022-03-14,Makino-L3-Unit1-2015,Shopfloor-L3,11.1,51.1,38.4,1.182,15.41,320.0,17.89931102,Machine_Failure,8986000.0,398372.7,689558.6,2150.0,264.6
1261,2022-03-14,Makino-L3-Unit1-2015,Shopfloor-L3,7.4,43.1,36.4,0.751,18.786,401.0,34.97300419,No_Machine_Failure,9974031.7,540943.8,635677.0,3000.0,307.3
1262,2022-03-14,Makino-L3-Unit1-2015,Shopfloor-L3,12.2,45.4,33.9,1.441,21.456,296.0,31.62033518,No_Machine_Failure,9334734.4,539975.3,600327.3,2010.0,253.6
1263,2022-03-14,Makino-L2-Unit1-2015,Shopfloor-L2,12.8,48.6,41.5,0.917,27.616,346.0,26.88679883,Machine_Failure,9939000.0,441072.4,660372.6,2390.0,295.9
1264,2022-03-14,Makino-L3-Unit1-2015,Shopfloor-L3,24.4,50.0,31.0,0.56,16.297,330.0,16.96410507,Machine_Failure,9127000.0,556785.7,649666.3,3580.0,341.7
1265,2022-03-15,Makino-L1-Unit1-2013,Shopfloor-L1,23.8,48.9,43.6,0.879,11.473,350.0,22.12960645,No_Machine_Failure,13120068.7,537319.7,663114.1,1850.0,295.4
1266,2022-03-15,Makino-L3-Unit1-2015,Shopfloor-L3,23.8,47.0,42.4,0.671,21.653,289.0,22.13781591,No_Machine_Failure,7357216.1,537013.2,674944.9,3040.0,270.0
1267,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,23.9,45.9,35.6,1.286,11.329,328.0,22.10093234,No_Machine_Failure,6946602.0,537734.5,636981.4,3000.0,359.7
1268,2022-03-15,Makino-L1-Unit1-2013,Shopfloor-L1,8.6,40.9,32.5,0.565,12.459,411.0,30.53613918,Machine_Failure,5607000.0,593661.0,719985.5,2340.0,260.6
1269,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,16.9,44.9,30.2,1.511,28.495,340.0,15.1197393,Machine_Failure,6089000.0,484252.1,665236.4,2220.0,266.4
1270,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,26.3,51.3,32.3,1.794,20.972,409.0,14.20288973,Machine_Failure,6632000.0,394471.5,611376.0,2050.0,261.0
1271,2022-03-15,Makino-L1-Unit1-2013,Shopfloor-L1,25.8,51.2,32.5,1.02,32.195,314.0,30.58896649,Machine_Failure,8838000.0,393281.6,704371.7,2060.0,260.1
1272,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,13.4,50.5,33.2,1.093,21.298,388.0,30.61054116,Machine_Failure,6170000.0,392997.1,678074.9,2280.0,259.9
1273,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,30.3,43.8,30.5,0.088,16.012,422.0,30.77630222,Machine_Failure,8370000.0,392525.4,642804.9,2380.0,258.5
1274,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,29.8,48.9,30.3,1.234,29.201,354.0,30.79615533,Machine_Failure,6349000.0,392514.2,650499.6,2400.0,258.4
1275,2022-03-15,Makino-L3-Unit1-2015,Shopfloor-L3,28.7,54.2,36.2,1.161,19.765,396.0,30.30161853,Machine_Failure,7749000.0,395791.9,634446.1,2250.0,262.6
1276,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,15.1,44.9,36.3,0.956,33.958,402.0,29.36232241,Machine_Failure,9474000.0,556785.7,707182.2,3550.0,460.2
1277,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,26.4,48.5,39.7,1.663,31.18,336.0,30.37294821,Machine_Failure,5926000.0,395291.4,628525.8,2190.0,365.8
1278,2022-03-15,Makino-L3-Unit1-2015,Shopfloor-L3,24.4,41.6,33.3,0.487,37.705,390.0,30.33049555,Machine_Failure,7066000.0,395732.9,600245.2,2110.0,443.4
1279,2022-03-15,Makino-L3-Unit1-2015,Shopfloor-L3,24.0,45.3,30.7,0.979,9.602,383.0,29.38400936,Machine_Failure,5283000.0,456685.4,600357.9,3670.0,270.8
1280,2022-03-15,Makino-L1-Unit1-2013,Shopfloor-L1,25.6,45.1,29.8,1.167,19.015,246.0,30.38067965,Machine_Failure,6789000.0,395007.8,682490.8,2370.0,341.7
1281,2022-03-15,Makino-L3-Unit1-2015,Shopfloor-L3,15.3,51.8,39.1,1.127,33.957,383.0,29.35329562,Machine_Failure,9056000.0,656033.2,678746.8,3670.0,271.1
1282,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,28.7,40.0,35.3,0.902,19.583,398.0,30.21722894,Machine_Failure,5186000.0,656033.2,583437.2,3670.0,263.3
1283,2022-03-15,Makino-L3-Unit1-2015,Shopfloor-L3,29.8,49.1,28.2,1.277,28.347,396.0,29.96685707,Machine_Failure,7964000.0,556785.7,686142.9,3690.0,265.5
1284,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,30.3,50.0,38.6,1.217,23.837,363.0,30.11050142,Machine_Failure,9034000.0,456685.4,721524.3,3670.0,264.2
1285,2022-03-15,Makino-L1-Unit1-2013,Shopfloor-L1,13.4,44.0,38.6,1.212,28.317,268.0,30.15043577,Machine_Failure,15244000.0,683941.3,708536.8,3550.0,263.9
1286,2022-03-15,Makino-L1-Unit1-2013,Shopfloor-L1,11.9,44.8,40.0,1.058,17.135,397.0,29.33886431,Machine_Failure,6350000.0,556785.7,640126.8,3690.0,450.9
1287,2022-03-15,Makino-L3-Unit1-2015,Shopfloor-L3,8.6,51.1,37.9,1.175,30.432,407.0,30.19047619,Machine_Failure,7176000.0,486086.2,658780.8,3580.0,263.6
1288,2022-03-15,Makino-L1-Unit1-2013,Shopfloor-L1,25.8,50.3,32.6,1.218,37.328,426.0,30.16567673,Machine_Failure,6599000.0,686394.4,647147.9,3550.0,263.8
1289,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,10.1,41.5,29.6,0.24,24.066,368.0,30.2881614,Machine_Failure,5860000.0,696063.6,652090.7,3590.0,262.7
1290,2022-03-15,Makino-L3-Unit1-2015,Shopfloor-L3,13.7,48.8,37.6,0.582,19.719,335.0,29.94054563,Machine_Failure,12186000.0,484252.1,663564.9,3490.0,460.0
1291,2022-03-15,Makino-L3-Unit1-2015,Shopfloor-L3,22.7,41.1,34.7,0.623,18.765,391.0,30.29200508,Machine_Failure,15747000.0,689318.2,663992.2,3910.0,262.7
1292,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,25.6,44.0,32.4,0.697,13.562,312.0,29.35871103,Machine_Failure,7321000.0,591835.7,703035.6,3610.0,271.0
1293,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,17.0,37.5,33.0,0.996,27.667,289.0,30.19238553,Machine_Failure,8271000.0,535862.4,726609.3,3930.0,263.5
1294,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,23.7,53.9,32.9,0.849,26.844,357.0,22.17586399,No_Machine_Failure,12346029.1,536062.2,680700.1,1870.0,320.0
1295,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,23.7,48.7,37.0,1.033,23.157,365.0,35.58033366,No_Machine_Failure,13765585.9,535505.3,667559.9,2020.0,358.6
1296,2022-03-15,Makino-L1-Unit1-2013,Shopfloor-L1,28.6,47.4,30.9,1.038,23.705,315.0,20.21176969,No_Machine_Failure,16093263.7,305345.1,652788.7,3200.0,320.0
1297,2022-03-15,Makino-L3-Unit1-2015,Shopfloor-L3,27.0,43.6,33.3,1.319,25.765,327.0,29.86375579,Machine_Failure,5915000.0,399578.5,634865.5,2390.0,266.4
1298,2022-03-15,Makino-L3-Unit1-2015,Shopfloor-L3,23.9,41.9,40.8,0.942,28.59,362.0,22.11935319,No_Machine_Failure,12318152.4,537750.3,618561.8,2930.0,295.4
1299,2022-03-15,Makino-L1-Unit1-2013,Shopfloor-L1,23.9,49.9,32.0,1.484,20.254,331.0,22.12242817,No_Machine_Failure,10828959.9,305314.9,613379.6,2780.0,221.2
1300,2022-03-15,Makino-L3-Unit1-2015,Shopfloor-L3,23.9,45.1,35.0,0.776,27.15,352.0,22.11218157,No_Machine_Failure,14290173.4,310598.2,646253.4,2840.0,295.4
1301,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,24.1,52.8,31.2,0.88,23.552,359.0,22.02546713,No_Machine_Failure,9253783.6,316480.5,713591.0,3100.0,361.2
1302,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,23.8,48.4,41.0,1.24,25.25,386.0,22.14500417,No_Machine_Failure,9932611.4,388883.5,631451.5,3090.0,235.9
1303,2022-03-15,Makino-L3-Unit1-2015,Shopfloor-L3,23.8,50.0,33.2,0.785,28.614,379.0,22.15322506,No_Machine_Failure,13714108.2,305314.9,613129.0,3080.0,221.2
1304,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,23.7,50.0,39.2,0.879,18.427,350.0,34.97300419,No_Machine_Failure,11554403.3,305314.9,634803.6,3150.0,237.8
1305,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,23.7,45.1,37.3,0.727,22.664,372.0,35.5812209,No_Machine_Failure,15695584.5,388883.5,653912.5,2770.0,253.6
1306,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,23.9,53.1,38.0,0.766,29.866,422.0,33.92336502,No_Machine_Failure,14148465.8,538515.8,595093.4,2110.0,235.9
1307,2022-03-15,Makino-L1-Unit1-2013,Shopfloor-L1,23.9,49.7,38.7,0.52,29.997,313.0,34.97300419,No_Machine_Failure,11831489.8,538415.8,625066.2,1850.0,237.8
1308,2022-03-15,Makino-L3-Unit1-2015,Shopfloor-L3,23.9,51.4,38.9,1.09,38.205,338.0,35.5812209,No_Machine_Failure,10522803.2,537956.3,564853.1,1860.0,253.6
1309,2022-03-15,Makino-L1-Unit1-2013,Shopfloor-L1,25.7,46.5,34.8,1.302,32.002,409.0,32.37045571,No_Machine_Failure,9285574.0,557451.1,543178.2,1870.0,270.0
1310,2022-03-15,Makino-L1-Unit1-2013,Shopfloor-L1,25.7,57.4,37.9,1.149,26.823,293.0,35.58033366,No_Machine_Failure,7357216.1,557722.3,642324.7,2880.0,295.4
1311,2022-03-15,Makino-L1-Unit1-2013,Shopfloor-L1,23.8,42.6,31.1,1.152,42.059,335.0,22.13268428,No_Machine_Failure,12428793.2,388883.5,645838.8,1990.0,235.9
1312,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,23.9,45.8,29.1,0.769,18.398,409.0,30.51400825,No_Machine_Failure,8549691.0,538368.7,669899.5,1880.0,359.9
1313,2022-03-15,Makino-L1-Unit1-2013,Shopfloor-L1,23.7,53.1,39.7,0.997,32.989,337.0,22.18823201,No_Machine_Failure,11197141.8,535485.5,654112.4,2170.0,358.6
1314,2022-03-15,Makino-L3-Unit1-2015,Shopfloor-L3,23.9,55.9,33.7,0.617,33.53,326.0,22.11832839,No_Machine_Failure,12017363.6,310696.0,589933.2,2850.0,270.0
1315,2022-03-15,Makino-L1-Unit1-2013,Shopfloor-L1,23.7,55.4,35.5,0.771,35.388,369.0,22.19029469,No_Machine_Failure,12414068.4,535484.8,711140.1,2110.0,358.6
1316,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,23.8,45.5,34.7,0.342,36.205,362.0,22.12960645,No_Machine_Failure,17575627.8,537386.3,655677.1,2850.0,307.3
1317,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,23.7,49.3,41.1,0.994,32.139,291.0,32.4913785,No_Machine_Failure,10337714.5,312601.1,702101.5,2970.0,253.6
1318,2022-03-15,Makino-L3-Unit1-2015,Shopfloor-L3,23.8,46.4,35.2,0.586,21.356,399.0,21.49775301,No_Machine_Failure,11184323.6,389503.1,753263.6,2770.0,237.8
1319,2022-03-15,Makino-L1-Unit1-2013,Shopfloor-L1,23.8,51.2,27.9,1.664,33.754,332.0,22.14089602,No_Machine_Failure,12462265.7,312601.1,631981.9,1990.0,253.6
1320,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,23.9,58.1,40.2,1.158,26.819,284.0,22.12345336,No_Machine_Failure,9285574.0,537543.9,572261.5,1950.0,253.6
1321,2022-03-15,Makino-L3-Unit1-2015,Shopfloor-L3,23.7,48.3,39.1,0.579,18.781,334.0,22.17689413,No_Machine_Failure,13045149.8,535633.9,590667.2,1880.0,235.9
1322,2022-03-15,Makino-L3-Unit1-2015,Shopfloor-L3,23.8,50.6,38.1,0.751,21.886,422.0,22.14192292,No_Machine_Failure,13534993.0,536828.5,630856.8,2880.0,221.2
1323,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,23.7,40.7,32.0,0.658,18.059,349.0,22.17689413,No_Machine_Failure,14919957.8,310696.0,616088.0,2880.0,270.0
1324,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,10.6,49.4,27.4,1.41,33.391,373.0,22.16453874,No_Machine_Failure,12194562.5,310598.2,715892.5,3090.0,270.0
1325,2022-03-15,Makino-L3-Unit1-2015,Shopfloor-L3,11.9,50.1,45.1,1.247,24.799,361.0,32.4913785,No_Machine_Failure,9616514.7,316480.5,605124.2,2810.0,295.4
1326,2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,23.8,54.8,37.2,0.883,18.181,367.0,35.58033366,No_Machine_Failure,7357216.1,305345.1,678559.2,2860.0,320.0
1327,2022-03-15,Makino-L1-Unit1-2013,Shopfloor-L1,23.7,52.3,30.3,0.97,25.752,410.0,32.37045571,No_Machine_Failure,9285574.0,316480.5,708971.0,2870.0,307.3
1328,2022-03-15,Makino-L3-Unit1-2015,Shopfloor-L3,23.8,44.8,39.0,0.69,24.495,286.0,30.51400825,No_Machine_Failure,16978767.0,305314.9,721796.9,2790.0,221.2
1329,2022-03-16,Makino-L1-Unit1-2013,Shopfloor-L1,4.3,46.6,30.5,0.479,14.354,396.0,29.45834876,Machine_Failure,6435000.0,405113.2,707946.7,3490.0,270.1
1330,2022-03-16,Makino-L3-Unit1-2015,Shopfloor-L3,24.4,54.7,40.0,1.473,21.102,300.0,29.57331351,Machine_Failure,7388000.0,401533.6,568119.1,2430.0,269.0
1331,2022-03-16,Makino-L1-Unit1-2013,Shopfloor-L1,28.5,49.8,37.6,1.253,22.439,305.0,20.2916649,No_Machine_Failure,7357216.1,590502.9,680548.4,3320.0,221.2
1332,2022-03-16,Makino-L3-Unit1-2015,Shopfloor-L3,11.6,50.8,33.6,1.857,21.774,374.0,29.64309221,Machine_Failure,8055000.0,401349.7,664538.0,2300.0,268.4
1333,2022-03-16,Makino-L3-Unit1-2015,Shopfloor-L3,28.4,47.5,32.3,0.702,23.781,385.0,30.51400825,No_Machine_Failure,12643202.3,589704.3,637566.4,1950.0,391.5
1334,2022-03-16,Makino-L3-Unit1-2015,Shopfloor-L3,27.0,46.2,31.1,1.245,31.578,351.0,29.56598749,Machine_Failure,7888000.0,401812.2,693986.4,2180.0,269.1
1335,2022-03-16,Makino-L3-Unit1-2015,Shopfloor-L3,28.5,52.1,36.8,1.071,15.059,361.0,32.51929855,No_Machine_Failure,9784817.9,589755.1,592520.0,3000.0,391.6
1336,2022-03-16,Makino-L1-Unit1-2013,Shopfloor-L1,28.5,44.4,35.2,0.943,19.5,413.0,20.26582332,No_Machine_Failure,13088694.2,591640.9,643510.0,3220.0,392.6
1337,2022-03-16,Makino-L3-Unit1-2015,Shopfloor-L3,28.5,47.7,32.8,0.689,35.837,369.0,33.92336502,No_Machine_Failure,13981483.1,310696.0,630849.3,1860.0,392.1
1338,2022-03-16,Makino-L1-Unit1-2013,Shopfloor-L1,28.5,50.9,29.2,1.703,23.314,349.0,20.28045879,No_Machine_Failure,14258639.6,389503.1,674586.0,2110.0,392.3
1339,2022-03-16,Makino-L1-Unit1-2013,Shopfloor-L1,10.1,48.5,30.0,0.339,27.983,416.0,29.50021628,Machine_Failure,7610000.0,402069.8,597497.9,3910.0,269.7
1340,2022-03-16,Makino-L3-Unit1-2015,Shopfloor-L3,28.5,47.6,32.0,1.101,24.44,315.0,20.27356888,No_Machine_Failure,12135667.2,305314.9,740628.3,2020.0,392.5
1341,2022-03-16,Makino-L1-Unit1-2013,Shopfloor-L1,6.4,46.6,37.0,1.179,38.18,329.0,29.41478743,Machine_Failure,6835000.0,686394.4,587002.3,3590.0,270.5
1342,2022-03-16,Makino-L3-Unit1-2015,Shopfloor-L3,25.6,44.2,38.4,0.848,25.253,305.0,29.67995026,Machine_Failure,7831000.0,401089.1,645707.3,2180.0,268.1
1343,2022-03-16,Makino-L1-Unit1-2013,Shopfloor-L1,26.4,52.9,33.0,0.813,25.589,365.0,29.39305504,Machine_Failure,15722000.0,405409.4,663767.9,2270.0,270.7
1344,2022-03-16,Makino-L2-Unit1-2015,Shopfloor-L2,18.2,50.0,41.5,1.452,26.873,403.0,29.4619847,Machine_Failure,7769000.0,556785.7,637157.4,3550.0,341.7
1345,2022-03-16,Makino-L3-Unit1-2015,Shopfloor-L3,28.9,46.1,31.2,1.133,25.287,323.0,20.11299292,No_Machine_Failure,12592427.0,305345.1,647437.5,3000.0,395.6
1346,2022-03-16,Makino-L1-Unit1-2013,Shopfloor-L1,7.4,47.5,34.7,1.19,14.664,342.0,34.97300419,No_Machine_Failure,12351157.0,593224.6,674316.8,3190.0,394.0
1347,2022-03-16,Makino-L2-Unit1-2015,Shopfloor-L2,28.5,46.5,31.9,1.196,25.476,300.0,32.37045571,No_Machine_Failure,10018373.2,589803.2,705216.2,1850.0,391.6
1348,2022-03-16,Makino-L3-Unit1-2015,Shopfloor-L3,28.5,44.4,39.4,0.666,23.749,285.0,35.5812209,No_Machine_Failure,12028251.9,590292.3,649614.0,2110.0,392.0
1349,2022-03-16,Makino-L1-Unit1-2013,Shopfloor-L1,28.5,43.2,37.5,0.979,20.704,363.0,34.97300419,No_Machine_Failure,15352582.1,589927.1,653431.3,2170.0,391.6
1350,2022-03-16,Makino-L3-Unit1-2015,Shopfloor-L3,7.6,51.0,30.9,1.486,23.894,332.0,29.49110452,Machine_Failure,6982000.0,456685.4,666768.7,3580.0,365.8
1351,2022-03-16,Makino-L2-Unit1-2015,Shopfloor-L2,21.7,46.9,31.8,1.436,20.647,367.0,29.49110452,Machine_Failure,8184000.0,683941.3,628896.8,3930.0,269.8
1352,2022-03-16,Makino-L3-Unit1-2015,Shopfloor-L3,16.4,48.1,36.1,0.933,27.24,413.0,29.48017784,Machine_Failure,5984000.0,404336.0,699928.6,2250.0,269.9
1353,2022-03-17,Makino-L1-Unit1-2013,Shopfloor-L1,17.1,39.4,34.3,0.818,23.104,313.0,16.44955444,Machine_Failure,9043000.0,686394.4,683389.3,2260.0,298.6
1354,2022-03-17,Makino-L2-Unit1-2015,Shopfloor-L2,30.3,52.8,39.0,0.225,27.466,360.0,29.75208775,Machine_Failure,9411000.0,400618.3,638558.2,3910.0,267.4
1355,2022-03-17,Makino-L1-Unit1-2013,Shopfloor-L1,8.7,39.0,33.6,1.207,29.934,360.0,35.5812209,No_Machine_Failure,13617379.1,593201.4,731691.0,3260.0,393.8
1356,2022-03-17,Makino-L3-Unit1-2015,Shopfloor-L3,10.6,46.5,40.3,0.887,27.022,411.0,35.58033366,No_Machine_Failure,16679394.2,580617.3,602110.7,1910.0,387.4
1357,2022-03-17,Makino-L2-Unit1-2015,Shopfloor-L2,6.8,44.1,36.5,1.457,20.641,245.0,20.34267939,No_Machine_Failure,8945874.7,316608.3,605812.1,2110.0,391.1
1358,2022-03-17,Makino-L1-Unit1-2013,Shopfloor-L1,7.4,42.5,42.8,1.457,20.832,378.0,20.3452802,No_Machine_Failure,9045874.7,479835.9,662996.2,1850.0,391.1
1359,2022-03-17,Makino-L1-Unit1-2013,Shopfloor-L1,27.0,55.6,34.6,1.669,13.554,329.0,29.83203149,Machine_Failure,5984000.0,399808.4,672217.1,3670.0,266.7
1360,2022-03-17,Makino-L3-Unit1-2015,Shopfloor-L3,8.7,47.2,37.5,0.535,25.634,360.0,20.52900452,No_Machine_Failure,8072648.8,386664.7,674201.3,1860.0,387.6
1361,2022-03-17,Makino-L3-Unit1-2015,Shopfloor-L3,20.2,45.6,39.8,1.13,24.559,406.0,14.20288973,Machine_Failure,8204000.0,390802.4,650356.3,3610.0,425.5
