Date,Machine_ID,Assembly_Line_No,Coolant_Temperature,Hydraulic_Oil_Temperature,Spindle_Bearing_Temperature,Spindle_Vibration,Tool_Vibration,Voltage,Torque,Hydraulic_Pressure,Coolant_Pressure,Air_System_Pressure,Cutting,Spindle_Speed,Downtime
2022-04-07,Makino-L3-Unit1-2015,Shopfloor-L3,6.4,47.5,34.9,0.531,33.457,377.0,16.44955444,14236000.0,470295.7,628726.2,2590.0,298.6,Machine_Failure
2022-04-06,Makino-L3-Unit1-2015,Shopfloor-L3,26.4,49.5,36.4,1.663,30.24,360.0,25.16881063,13593000.0,556785.7,673544.7,3670.0,316.1,Machine_Failure
2022-04-14,Makino-L1-Unit1-2013,Shopfloor-L1,30.3,48.0,32.4,0.832,27.889,266.0,17.89931102,8317000.0,449599.2,672865.9,2470.0,466.0,Machine_Failure
2022-04-11,Makino-L2-Unit1-2015,Shopfloor-L2,6.1,51.6,39.0,0.534,15.158,356.0,16.44955444,7067000.0,484252.1,579236.0,2520.0,306.1,Machine_Failure
2022-02-27,Makino-L1-Unit1-2013,Shopfloor-L1,25.3,44.6,33.4,1.104,23.949,276.0,35.58033366,12557266.3,552698.2,644678.2,3220.0,270.0,No_Machine_Failure
2022-03-18,Makino-L3-Unit1-2015,Shopfloor-L3,11.9,45.9,37.9,1.459,18.557,429.0,32.51929855,6946602.0,381783.4,666852.7,1860.0,237.8,No_Machine_Failure
2022-04-23,Makino-L3-Unit1-2015,Shopfloor-L3,28.7,52.2,39.0,1.737,17.271,266.0,25.75817417,5104000.0,591835.7,624965.7,3490.0,390.5,Machine_Failure
2022-02-16,Makino-L3-Unit1-2015,Shopfloor-L3,13.6,48.2,35.5,0.893,21.22,375.0,24.92049903,5089000.0,686394.4,649154.0,3590.0,365.8,Machine_Failure
2022-02-26,Makino-L3-Unit1-2015,Shopfloor-L3,13.4,49.4,35.3,0.753,10.454,287.0,23.93592379,8254000.0,495755.8,640945.8,2660.0,332.4,Machine_Failure
2022-04-16,Makino-L3-Unit1-2015,Shopfloor-L3,23.0,48.7,38.8,0.478,23.173,274.0,22.49031893,8072648.8,317819.3,684825.6,1880.0,353.8,No_Machine_Failure
2022-02-06,Makino-L3-Unit1-2015,Shopfloor-L3,4.5,48.6,37.1,0.785,27.997,339.0,31.62033518,11960132.2,502194.6,628887.6,2710.0,295.4,No_Machine_Failure
2022-02-13,Makino-L1-Unit1-2013,Shopfloor-L1,30.3,42.4,30.4,1.349,25.267,344.0,24.23237399,8919000.0,486086.2,624858.4,2660.0,328.4,Machine_Failure
2022-02-06,Makino-L2-Unit1-2015,Shopfloor-L2,20.4,44.7,39.8,0.969,25.55,443.0,23.65249703,11848103.8,501913.9,683667.5,2170.0,336.4,No_Machine_Failure
2022-01-30,Makino-L2-Unit1-2015,Shopfloor-L2,8.7,42.2,30.1,1.083,28.064,352.0,22.74100891,12727468.2,316480.5,722944.7,2170.0,221.2,No_Machine_Failure
2022-02-24,Makino-L3-Unit1-2015,Shopfloor-L3,26.4,47.3,36.5,1.109,30.765,394.0,24.75381105,9545000.0,478355.7,660568.5,3610.0,442.1,Machine_Failure
2022-02-15,Makino-L3-Unit1-2015,Shopfloor-L3,27.0,43.3,33.2,0.861,20.745,402.0,24.66429014,9762000.0,480286.3,714604.0,2700.0,322.6,Machine_Failure
2022-01-24,Makino-L3-Unit1-2015,Shopfloor-L3,11.9,53.2,25.5,0.532,16.286,329.0,33.35511961,12105679.9,523857.9,655483.7,2020.0,351.2,No_Machine_Failure
2022-05-16,Makino-L2-Unit1-2015,Shopfloor-L2,21.6,44.7,37.4,0.963,28.759,366.0,23.15237633,8113822.1,316608.3,655929.2,1990.0,343.7,No_Machine_Failure
2022-02-06,Makino-L3-Unit1-2015,Shopfloor-L3,11.9,45.5,28.7,0.976,25.244,267.0,23.63844326,10742335.9,502345.9,650372.9,2780.0,336.6,No_Machine_Failure
2022-03-13,Makino-L3-Unit1-2015,Shopfloor-L3,5.7,43.4,37.0,0.727,21.281,298.0,35.5812209,8072648.8,530576.0,648695.7,2170.0,235.9,No_Machine_Failure
2022-04-04,Makino-L3-Unit1-2015,Shopfloor-L3,25.6,48.4,36.9,0.772,22.122,344.0,15.90071615,7950000.0,473366.4,601303.1,2480.0,341.7,Machine_Failure
2022-01-23,Makino-L2-Unit1-2015,Shopfloor-L2,22.7,50.13333333333333,43.0,0.802,26.358,345.0,22.5967719,13958042.1,525316.2,672644.3,2860.0,352.1,No_Machine_Failure
2022-02-23,Makino-L1-Unit1-2013,Shopfloor-L1,11.5,52.7,39.6,1.206,24.753,376.0,24.90879683,5412000.0,474810.9,635964.4,2610.0,416.6,Machine_Failure
2022-02-03,Makino-L1-Unit1-2013,Shopfloor-L1,27.0,47.4,35.7,0.996,18.445,415.0,24.53499846,8502000.0,556785.7,680363.2,3490.0,442.1,Machine_Failure
2021-12-17,Makino-L2-Unit1-2015,Shopfloor-L2,21.7,47.5,35.8,1.078,29.198,367.0,31.62033518,7246602.0,514111.3,662932.2,2970.0,295.4,No_Machine_Failure
2022-03-11,Makino-L3-Unit1-2015,Shopfloor-L3,27.0,50.0,35.0,0.57,27.035,304.0,26.52380688,8164000.0,446586.4,607572.9,3670.0,298.6,Machine_Failure
2022-03-15,Makino-L3-Unit1-2015,Shopfloor-L3,23.8,47.0,42.4,0.671,21.653,289.0,22.13781591,7357216.1,537013.2,674944.9,3040.0,270.0,No_Machine_Failure
2022-03-12,Makino-L1-Unit1-2013,Shopfloor-L1,12.2,49.1,31.9,0.878,23.88,374.0,22.45012932,15367203.1,529582.4,641614.2,2110.0,253.6,No_Machine_Failure
2022-03-22,Makino-L3-Unit1-2015,Shopfloor-L3,12.1,50.2,32.2,1.426,25.046,439.0,28.06431133,5689000.0,689318.2,662034.1,2420.0,283.5,Machine_Failure
2022-01-09,Makino-L2-Unit1-2015,Shopfloor-L2,24.4,51.1,38.6,1.096,18.725,361.0,17.89931102,7599000.0,493155.4,640127.4,3780.0,443.4,Machine_Failure
2022-03-25,Makino-L2-Unit1-2015,Shopfloor-L2,11.9,50.8,31.1,0.58,28.703,372.0,35.5812209,10431468.6,561101.2,702358.1,3160.0,374.8,No_Machine_Failure
2022-02-07,Makino-L3-Unit1-2015,Shopfloor-L3,20.5,47.7,35.8,1.038,21.146,411.0,35.5812209,11100394.3,503347.9,649272.8,2620.0,270.0,No_Machine_Failure
2022-04-14,Makino-L1-Unit1-2013,Shopfloor-L1,22.9,47.9,35.8,1.176,21.764,402.0,35.58033366,13335147.0,316480.5,610343.5,1910.0,353.1,No_Machine_Failure
2022-03-09,Makino-L2-Unit1-2015,Shopfloor-L2,4.5,42.6,34.5,0.16,25.675,345.0,33.92336502,11417710.5,552362.3,650872.9,1870.0,368.8,No_Machine_Failure
2022-04-05,Makino-L2-Unit1-2015,Shopfloor-L2,26.4,49.0,33.6,0.706,17.049,395.0,25.17810242,6934000.0,469543.1,623175.2,2550.0,390.5,Machine_Failure
2022-04-16,Makino-L2-Unit1-2015,Shopfloor-L2,29.8,50.6,36.9,0.934,38.26,325.0,26.43861106,6430000.0,448421.4,684139.9,2590.0,301.0,Machine_Failure
2022-02-14,Makino-L3-Unit1-2015,Shopfloor-L3,25.9,49.9,38.3,1.635,18.955,405.0,35.5812209,13267088.9,560050.2,682765.7,2170.0,374.2,No_Machine_Failure
2022-04-10,Makino-L2-Unit1-2015,Shopfloor-L2,22.4,52.0,38.6,0.317,33.803,384.0,22.74100891,9285574.0,522425.7,678771.0,2020.0,349.9,No_Machine_Failure
2022-02-25,Makino-L1-Unit1-2013,Shopfloor-L1,19.1,45.6,31.3,0.655,27.578,430.0,24.72432544,6376000.0,578715.8,637021.5,2710.0,425.9,Machine_Failure
2022-02-20,Makino-L3-Unit1-2015,Shopfloor-L3,13.4,44.7,30.6,0.52,28.406,342.0,24.49848617,6683000.0,689318.2,700448.6,3690.0,346.7,Machine_Failure
2022-01-13,Makino-L1-Unit1-2013,Shopfloor-L1,7.4,47.0,41.0,1.013,18.841,406.0,23.29472041,8296880.8,510262.5,695371.2,2000.0,341.6,No_Machine_Failure
2022-02-14,Makino-L2-Unit1-2015,Shopfloor-L2,25.1,53.4,40.0,0.773,23.636,283.0,14.20288973,8521000.0,495800.7,620191.0,2790.0,332.4,Machine_Failure
2022-02-27,Makino-L2-Unit1-2015,Shopfloor-L2,25.3,55.3,34.5,1.17,15.433,371.0,31.62033518,10165741.4,553054.3,625391.6,2880.0,307.3,No_Machine_Failure
2022-02-27,Makino-L1-Unit1-2013,Shopfloor-L1,8.0,50.9,40.4,1.219,24.396,328.0,23.87606902,6222000.0,696063.6,618415.0,3490.0,390.5,Machine_Failure
2022-03-23,Makino-L2-Unit1-2015,Shopfloor-L2,7.0,43.5,29.3,1.142,23.038,265.0,28.15866462,9478000.0,422852.7,669400.9,2370.0,282.6,Machine_Failure
2022-02-11,Makino-L3-Unit1-2015,Shopfloor-L3,26.5,48.1,33.8,0.482,27.915,297.0,35.5812209,11834786.8,567404.6,606805.2,3230.0,378.7,No_Machine_Failure
2022-03-30,Makino-L1-Unit1-2013,Shopfloor-L1,20.3,50.7,34.0,0.743,26.577,331.0,23.7135903,9926714.5,389503.1,620618.3,1990.0,335.5,No_Machine_Failure
2022-04-14,Makino-L3-Unit1-2015,Shopfloor-L3,8.6,53.0,29.6,1.098,28.505,286.0,14.44705039,6967000.0,449525.0,640750.5,2710.0,390.5,Machine_Failure
2022-03-20,Makino-L1-Unit1-2013,Shopfloor-L1,36.0,54.4,43.5,0.945,31.701,376.0,30.51400825,14686687.9,393769.9,647840.7,3620.0,320.0,No_Machine_Failure
2022-03-15,Makino-L3-Unit1-2015,Shopfloor-L3,23.8,50.6,38.1,0.751,21.886,422.0,22.14192292,13534993.0,536828.5,630856.8,2880.0,221.2,No_Machine_Failure
2022-03-27,Makino-L3-Unit1-2015,Shopfloor-L3,26.9,46.3,32.0,0.908,8.388,301.0,20.8426981,9923632.4,572352.2,568568.2,2980.0,381.8,No_Machine_Failure
2022-03-10,Makino-L1-Unit1-2013,Shopfloor-L1,28.7,56.3,33.7,1.067,26.003,354.0,15.90071615,6062000.0,444391.4,631414.7,2520.0,298.6,Machine_Failure
2022-04-09,Makino-L3-Unit1-2015,Shopfloor-L3,22.4,48.2,29.3,1.423,32.152,445.0,22.7551001,12388425.8,522220.6,655875.6,2770.0,237.8,No_Machine_Failure
2022-02-14,Makino-L3-Unit1-2015,Shopfloor-L3,25.6,48.7,40.6,1.144,34.771,435.0,16.96410507,12186000.0,494799.1,557468.4,3610.0,331.7,Machine_Failure
2022-03-09,Makino-L1-Unit1-2013,Shopfloor-L1,24.2,48.2,31.9,1.874,34.206,346.0,32.37045571,11883525.9,542442.7,664297.1,1910.0,362.0,No_Machine_Failure
2022-03-09,Makino-L1-Unit1-2013,Shopfloor-L1,26.4,52.1,35.6,0.595,17.791,303.0,27.67226988,8076000.0,431101.5,680408.1,3590.0,287.5,Machine_Failure
2022-04-13,Makino-L2-Unit1-2015,Shopfloor-L2,16.3,49.0,34.1,0.292,23.081,302.0,26.09895036,7854000.0,453807.7,675160.0,2510.0,304.9,Machine_Failure
2022-04-10,Makino-L1-Unit1-2013,Shopfloor-L1,22.5,48.1,37.5,0.481,14.984,339.0,22.7193642,14210779.3,523020.4,717450.7,2740.0,350.2,No_Machine_Failure
2022-03-13,Makino-L3-Unit1-2015,Shopfloor-L3,24.0,45.2,35.6,0.46,20.631,307.0,32.4913785,13782444.5,305314.9,662336.3,3080.0,360.5,No_Machine_Failure
2022-02-16,Makino-L2-Unit1-2015,Shopfloor-L2,26.3,48.5,33.0,1.784,21.461,251.0,31.62033518,12788812.9,564766.6,677686.8,1890.0,376.6,No_Machine_Failure
2022-03-21,Makino-L1-Unit1-2013,Shopfloor-L1,27.0,53.7,31.4,1.268,26.843,373.0,28.2703855,6725000.0,689318.2,654774.5,2320.0,281.4,Machine_Failure
2022-03-13,Makino-L3-Unit1-2015,Shopfloor-L3,11.9,40.0,34.7,1.202,24.606,277.0,32.51929855,8827913.4,540033.2,713648.4,2010.0,307.3,No_Machine_Failure
2022-03-04,Makino-L1-Unit1-2013,Shopfloor-L1,25.6,52.7,35.0,0.782,7.286,402.0,27.16678996,9587000.0,683941.3,604445.3,3610.0,292.9,Machine_Failure
2022-03-20,Makino-L2-Unit1-2015,Shopfloor-L2,36.1,44.8,37.5,1.125,30.078,302.0,18.74517041,8296880.8,508086.3,663312.4,3420.0,424.5,No_Machine_Failure
2022-03-08,Makino-L2-Unit1-2015,Shopfloor-L2,26.2,48.4,41.4,0.721,27.039,254.0,15.1197393,14236000.0,456685.4,649037.0,2320.0,443.4,Machine_Failure
2022-03-20,Makino-L1-Unit1-2013,Shopfloor-L1,26.1,42.9,32.9,1.246,14.519,402.0,32.03825247,9707000.0,378141.1,630496.1,2270.0,443.4,Machine_Failure
2022-03-11,Makino-L1-Unit1-2013,Shopfloor-L1,7.8,50.2,29.9,0.962,20.461,344.0,26.5621766,8578000.0,445850.9,608059.0,2470.0,298.6,Machine_Failure
2022-02-25,Makino-L3-Unit1-2015,Shopfloor-L3,22.7,45.6,32.9,0.314,32.538,322.0,24.68724791,13737000.0,479297.9,633137.8,3610.0,460.2,Machine_Failure
2022-04-17,Makino-L2-Unit1-2015,Shopfloor-L2,22.6,49.2,41.1,1.255,23.431,332.0,33.92336502,9920799.5,523843.4,597333.3,3080.0,320.0,No_Machine_Failure
2022-03-02,Makino-L2-Unit1-2015,Shopfloor-L2,10.6,49.0,39.5,0.803,17.239,266.0,33.92336502,9764012.1,547668.4,662064.1,3000.0,365.9,No_Machine_Failure
2022-03-09,Makino-L1-Unit1-2013,Shopfloor-L1,20.6,47.6,37.7,1.189,25.21,374.0,26.75720211,13737000.0,696063.6,645426.5,3550.0,365.8,Machine_Failure
2022-03-03,Makino-L3-Unit1-2015,Shopfloor-L3,24.9,49.6,37.8,0.626,34.837,272.0,21.69318853,9761243.7,305314.9,683703.7,2020.0,366.8,No_Machine_Failure
2022-03-16,Makino-L2-Unit1-2015,Shopfloor-L2,28.5,46.5,31.9,1.196,25.476,300.0,32.37045571,10018373.2,589803.2,705216.2,1850.0,391.6,No_Machine_Failure
2022-03-30,Makino-L1-Unit1-2013,Shopfloor-L1,26.4,53.9,36.6,1.025,30.299,361.0,16.44955444,7527000.0,463361.3,691435.2,2680.0,311.7,Machine_Failure
2022-02-24,Makino-L1-Unit1-2013,Shopfloor-L1,28.7,45.7,32.0,0.901,28.348,289.0,24.59440523,8245000.0,481582.0,597446.9,3690.0,443.4,Machine_Failure
2022-04-12,Makino-L2-Unit1-2015,Shopfloor-L2,22.0,51.1,29.9,0.512,28.108,324.0,22.91126362,11518819.3,518007.4,575468.8,2110.0,253.6,No_Machine_Failure
2022-05-10,Makino-L1-Unit1-2013,Shopfloor-L1,11.9,45.3,33.9,0.803,34.395,359.0,31.62033518,14772422.5,312601.1,685998.2,1910.0,346.4,No_Machine_Failure
2022-03-12,Makino-L2-Unit1-2015,Shopfloor-L2,23.2,46.3,37.8,1.095,22.072,374.0,22.36703523,12686629.3,530702.5,673195.6,2010.0,320.0,No_Machine_Failure
2022-04-16,Makino-L2-Unit1-2015,Shopfloor-L2,23.1,48.9,34.6,1.175,27.76,376.0,20.56033435,6213000.0,449933.5,703340.1,2430.0,301.9,Machine_Failure
2022-03-12,Makino-L1-Unit1-2013,Shopfloor-L1,23.1,45.1,33.9,1.343,31.26,330.0,22.45963493,11772797.3,529205.9,646064.5,1870.0,221.2,No_Machine_Failure
2022-05-07,Makino-L3-Unit1-2015,Shopfloor-L3,9.4,46.3,35.6,0.879,33.543,275.0,25.94012171,8027000.0,456388.6,648795.4,2690.0,425.5,Machine_Failure
2022-02-18,Makino-L3-Unit1-2015,Shopfloor-L3,35.5,49.3,34.7,1.652,18.905,405.0,34.97300419,6946602.0,470512.3,622964.5,1990.0,253.6,No_Machine_Failure
2022-03-27,Makino-L3-Unit1-2015,Shopfloor-L3,18.7,50.1,32.1,0.616,36.787,286.0,25.41535349,9774000.0,465153.1,594230.5,2760.0,313.1,Machine_Failure
2022-04-10,Makino-L3-Unit1-2015,Shopfloor-L3,27.0,49.0,38.7,1.047,29.051,316.0,26.17479028,7660000.0,452982.5,584715.0,2570.0,442.1,Machine_Failure
2022-04-09,Makino-L3-Unit1-2015,Shopfloor-L3,10.6,41.5,36.9,0.686,22.827,364.0,22.71287882,11819728.2,523034.4,642801.8,2880.0,307.3,No_Machine_Failure
2022-03-07,Makino-L2-Unit1-2015,Shopfloor-L2,6.7,48.8,33.5,1.391,20.833,362.0,27.86935201,9958000.0,456685.4,617219.5,3550.0,365.8,Machine_Failure
2022-03-12,Makino-L1-Unit1-2013,Shopfloor-L1,10.6,43.4,27.4,1.223,32.171,301.0,35.58033366,9532004.5,530823.7,692345.5,2840.0,355.8,No_Machine_Failure
2022-03-11,Makino-L3-Unit1-2015,Shopfloor-L3,25.8,47.1,39.2,1.137,22.719,308.0,26.5297027,9997000.0,446549.6,658032.0,3580.0,460.2,Machine_Failure
2022-03-08,Makino-L3-Unit1-2015,Shopfloor-L3,25.0,43.4,38.2,0.798,14.919,280.0,32.37045571,12168714.0,389503.1,668939.8,1910.0,270.0,No_Machine_Failure
2022-02-10,Makino-L1-Unit1-2013,Shopfloor-L1,24.9,45.0,37.2,1.066,21.138,336.0,14.10999444,13934000.0,497475.8,581076.7,2930.0,333.4,Machine_Failure
2022-03-06,Makino-L2-Unit1-2015,Shopfloor-L2,20.3,48.4,34.1,1.154,36.073,434.0,16.96410507,8027000.0,683941.3,663156.6,2470.0,341.7,Machine_Failure
2022-01-29,Makino-L3-Unit1-2015,Shopfloor-L3,11.4,44.6,36.8,0.888,21.472,350.0,16.44955444,9430000.0,487526.5,618908.9,3550.0,327.6,Machine_Failure
2022-02-28,Makino-L3-Unit1-2015,Shopfloor-L3,9.9,42.6,29.8,0.828,27.852,227.0,29.86907925,12469231.5,544769.0,612983.9,3000.0,221.2,No_Machine_Failure
2022-03-23,Makino-L2-Unit1-2015,Shopfloor-L2,17.6,49.0,28.8,0.975,20.308,314.0,27.93131289,9268000.0,425885.1,639941.3,2270.0,284.9,Machine_Failure
2022-03-15,Makino-L1-Unit1-2013,Shopfloor-L1,23.8,51.2,27.9,1.664,33.754,332.0,22.14089602,12462265.7,312601.1,631981.9,1990.0,253.6,No_Machine_Failure
2022-03-13,Makino-L1-Unit1-2013,Shopfloor-L1,24.1,43.2,38.1,1.219,25.647,383.0,22.05090069,11675819.6,388883.5,643353.2,2000.0,360.8,No_Machine_Failure
2022-02-18,Makino-L3-Unit1-2015,Shopfloor-L3,25.6,43.0,30.1,0.93,17.45,323.0,24.47336853,6936000.0,483406.5,647576.1,3550.0,365.8,Machine_Failure
2022-03-28,Makino-L1-Unit1-2013,Shopfloor-L1,32.5,44.7,35.6,0.572,16.325,413.0,25.32367919,7164000.0,466312.6,668652.2,2630.0,314.2,Machine_Failure
2022-04-14,Makino-L2-Unit1-2015,Shopfloor-L2,22.1,46.7,35.3,1.633,33.087,388.0,34.97300419,8593083.0,519090.3,639577.7,2110.0,348.1,No_Machine_Failure
2022-01-29,Makino-L3-Unit1-2015,Shopfloor-L3,22.1,48.1,37.5,0.899,33.856,356.0,22.86627072,11419632.3,518990.8,730507.8,1910.0,348.0,No_Machine_Failure
2022-04-07,Makino-L1-Unit1-2013,Shopfloor-L1,20.3,46.1,39.4,1.696,35.33,422.0,23.71830286,12686115.1,500623.3,691040.1,1910.0,335.5,No_Machine_Failure
2022-01-21,Makino-L3-Unit1-2015,Shopfloor-L3,7.4,48.6,41.9,1.877,26.41,419.0,35.58033366,8113822.1,312601.1,705714.8,2680.0,343.6,No_Machine_Failure
2022-03-10,Makino-L1-Unit1-2013,Shopfloor-L1,8.7,48.2,36.6,0.521,29.706,283.0,22.26792294,11838982.8,533728.4,675840.9,2010.0,320.0,No_Machine_Failure
2022-02-01,Makino-L1-Unit1-2013,Shopfloor-L1,11.9,48.3,31.5,1.106,34.708,319.0,22.7865973,10308665.3,521188.6,707465.3,2940.0,349.2,No_Machine_Failure
2022-03-03,Makino-L3-Unit1-2015,Shopfloor-L3,24.9,47.2,43.2,0.38,34.931,348.0,32.37045571,10370680.8,548444.6,637920.7,2980.0,366.6,No_Machine_Failure
2022-04-10,Makino-L1-Unit1-2013,Shopfloor-L1,11.9,49.3,29.0,1.434,15.204,350.0,32.72044546,11787219.1,522995.9,653238.6,2990.0,350.2,No_Machine_Failure
2022-03-14,Makino-L2-Unit1-2015,Shopfloor-L2,25.6,47.5,35.9,1.231,19.922,378.0,26.85352683,15239000.0,441306.6,719210.8,3910.0,341.7,Machine_Failure
2022-04-07,Makino-L1-Unit1-2013,Shopfloor-L1,9.9,47.4,33.5,0.841,31.032,388.0,32.37045571,13033654.3,521497.4,670636.3,2920.0,349.4,No_Machine_Failure
2022-01-30,Makino-L1-Unit1-2013,Shopfloor-L1,14.2,48.0,32.2,0.55,30.478,339.0,15.90071615,5024000.0,485314.9,607390.0,3550.0,326.3,Machine_Failure
2022-02-24,Makino-L2-Unit1-2015,Shopfloor-L2,8.7,44.8,36.2,0.958,27.853,359.0,21.57651632,12881308.7,312601.1,643007.3,3180.0,368.8,No_Machine_Failure
2022-03-26,Makino-L1-Unit1-2013,Shopfloor-L1,12.2,47.3,31.8,1.067,33.71,289.0,28.63152213,9517000.0,415332.3,630491.2,2490.0,466.0,Machine_Failure
2022-03-20,Makino-L1-Unit1-2013,Shopfloor-L1,33.6,46.2,35.6,1.231,19.981,362.0,19.00410016,8296880.8,682314.2,637209.3,3000.0,418.7,No_Machine_Failure
2022-03-24,Makino-L1-Unit1-2013,Shopfloor-L1,8.7,47.3,39.0,0.842,20.699,341.0,35.58033366,11440145.7,559140.2,620711.2,2020.0,373.0,No_Machine_Failure
2022-04-11,Makino-L3-Unit1-2015,Shopfloor-L3,22.1,42.4,33.5,1.645,17.055,336.0,22.87722829,13267524.3,518555.0,594146.6,3000.0,347.8,No_Machine_Failure
2022-01-22,Makino-L3-Unit1-2015,Shopfloor-L3,18.2,49.3,33.2,0.435,29.467,321.0,17.89931102,5528000.0,686394.4,620192.1,2610.0,443.4,Machine_Failure
2022-03-18,Makino-L1-Unit1-2013,Shopfloor-L1,25.8,49.1,36.4,1.287,31.891,345.0,35.74438455,6167000.0,591835.7,624916.5,3670.0,390.5,Machine_Failure
2022-03-14,Makino-L3-Unit1-2015,Shopfloor-L3,7.4,43.1,36.4,0.751,18.786,401.0,34.97300419,9974031.7,540943.8,635677.0,3000.0,307.3,No_Machine_Failure
2022-02-14,Makino-L2-Unit1-2015,Shopfloor-L2,25.9,52.4,36.5,1.176,35.698,277.0,35.58033366,12192054.7,559903.4,563873.3,2010.0,373.9,No_Machine_Failure
2022-03-31,Makino-L1-Unit1-2013,Shopfloor-L1,4.1,47.3,31.4,0.983,25.516,354.0,25.51587386,6051000.0,689318.2,614123.8,3550.0,442.1,Machine_Failure
2022-02-12,Makino-L3-Unit1-2015,Shopfloor-L3,15.8,48.2,41.0,0.782,26.736,366.0,24.09052833,9043000.0,689318.2,612932.3,3670.0,330.3,Machine_Failure
2022-02-05,Makino-L2-Unit1-2015,Shopfloor-L2,26.0,46.3,35.3,0.996,17.721,320.0,15.90071615,7456000.0,485682.1,586232.2,2740.0,442.1,Machine_Failure
2022-03-17,Makino-L1-Unit1-2013,Shopfloor-L1,7.4,42.5,42.8,1.457,20.832,378.0,20.3452802,9045874.7,479835.9,662996.2,1850.0,391.1,No_Machine_Failure
2022-04-06,Makino-L3-Unit1-2015,Shopfloor-L3,5.7,46.1,35.7,0.653,19.091,371.0,23.84863623,8945874.7,497915.8,690085.8,1950.0,333.6,No_Machine_Failure
2022-03-16,Makino-L3-Unit1-2015,Shopfloor-L3,28.5,47.7,32.8,0.689,35.837,369.0,33.92336502,13981483.1,310696.0,630849.3,1860.0,392.1,No_Machine_Failure
2022-03-15,Makino-L3-Unit1-2015,Shopfloor-L3,23.9,45.1,35.0,0.776,27.15,352.0,22.11218157,14290173.4,310598.2,646253.4,2840.0,295.4,No_Machine_Failure
2022-02-03,Makino-L3-Unit1-2015,Shopfloor-L3,28.7,43.6,30.7,1.018,19.386,259.0,24.48215385,13737000.0,456685.4,646830.7,3910.0,460.2,Machine_Failure
2022-04-21,Makino-L1-Unit1-2013,Shopfloor-L1,22.0,51.2,30.7,1.016,35.639,407.0,22.91566265,9045874.7,517880.0,585739.3,2750.0,347.2,No_Machine_Failure
2022-03-03,Makino-L2-Unit1-2015,Shopfloor-L2,24.9,46.0,33.5,0.552,21.111,408.0,34.97300419,11643898.5,549213.7,691122.5,3200.0,221.2,No_Machine_Failure
2022-04-08,Makino-L3-Unit1-2015,Shopfloor-L3,22.3,47.1,42.0,0.839,28.732,365.0,30.51400825,13551805.6,521246.9,661966.3,2010.0,349.2,No_Machine_Failure
2022-02-19,Makino-L2-Unit1-2015,Shopfloor-L2,5.7,51.5,35.5,0.679,32.996,403.0,19.12208604,9756727.2,648797.5,646600.6,2020.0,307.3,No_Machine_Failure
2022-03-25,Makino-L3-Unit1-2015,Shopfloor-L3,4.5,43.2,31.0,1.231,35.413,431.0,28.45913562,9686000.0,417818.4,664704.4,2510.0,279.6,Machine_Failure
2022-03-09,Makino-L2-Unit1-2015,Shopfloor-L2,29.8,42.4,33.5,1.039,35.986,304.0,16.44955444,8953000.0,686394.4,664715.4,3690.0,460.2,Machine_Failure
2022-03-14,Makino-L3-Unit1-2015,Shopfloor-L3,24.1,42.7,33.1,1.144,19.802,353.0,32.51929855,16028883.6,540716.4,644508.0,2020.0,360.9,No_Machine_Failure
2022-01-28,Makino-L2-Unit1-2015,Shopfloor-L2,22.1,47.0,34.1,0.865,25.268,324.0,32.51929855,12197428.0,310696.0,632884.8,2170.0,320.0,No_Machine_Failure
2022-05-26,Makino-L2-Unit1-2015,Shopfloor-L2,10.6,44.5,31.6,0.711,25.455,344.0,30.18431173,16003024.8,310598.2,618567.7,2020.0,344.9,No_Machine_Failure
2022-03-03,Makino-L2-Unit1-2015,Shopfloor-L2,5.5,42.8,43.2,0.877,26.502,329.0,14.20288973,13454000.0,435335.6,640305.1,2620.0,460.2,Machine_Failure
2022-01-21,Makino-L3-Unit1-2015,Shopfloor-L3,21.3,45.1,33.9,0.912,21.138,319.0,23.23011046,13776358.5,388883.5,591750.6,1850.0,253.6,No_Machine_Failure
2022-03-15,Makino-L2-Unit1-2015,Shopfloor-L2,23.7,49.3,41.1,0.994,32.139,291.0,32.4913785,10337714.5,312601.1,702101.5,2970.0,253.6,No_Machine_Failure
2022-04-28,Makino-L1-Unit1-2013,Shopfloor-L1,5.9,44.0,35.9,1.264,17.373,349.0,25.64884758,6189000.0,461017.4,633772.3,2520.0,442.1,Machine_Failure
2022-04-07,Makino-L3-Unit1-2015,Shopfloor-L3,11.4,50.3,32.2,0.731,29.368,330.0,16.96410507,12595000.0,470675.7,687032.9,2770.0,316.8,Machine_Failure
2022-04-02,Makino-L1-Unit1-2013,Shopfloor-L1,8.8,48.0,41.1,1.309,23.414,358.0,25.03025219,6063000.0,472186.1,680564.5,3670.0,443.4,Machine_Failure
2022-03-31,Makino-L2-Unit1-2015,Shopfloor-L2,9.0,45.7,31.6,0.657,27.869,368.0,25.45193794,6234000.0,683941.3,659162.8,2730.0,341.7,Machine_Failure
2022-02-27,Makino-L1-Unit1-2013,Shopfloor-L1,25.1,39.2,33.0,1.175,27.327,398.0,32.37045571,10784088.9,551840.1,680305.3,2860.0,253.6,No_Machine_Failure
2022-03-10,Makino-L1-Unit1-2013,Shopfloor-L1,6.5,49.6,34.4,0.751,18.666,347.0,15.1197393,13737000.0,656033.2,607842.5,3670.0,298.5,Machine_Failure
